adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=PrivateClient;,,14550400000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ResidentialRealEstate;Geographical=CA;,,1291700000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ResidentialRealEstate;InternalCreditAssessment=OneToThreeInternalGrade;,,2531100000.0,
0000073124-26-000016,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2025,20231231,4,USD,,,203900000.0,
0000073124-26-000016,GainLossOnInvestments,us-gaap/2025,20241231,4,USD,,,-189300000.0,
0000073124-26-000016,Goodwill,us-gaap/2025,20231231,0,USD,BusinessSegments=WealthManagementSegment;,,80400000.0,
0000073124-26-000016,Goodwill,us-gaap/2025,20251231,0,USD,,,712900000.0,
0000073124-26-000016,Goodwill,us-gaap/2025,20251231,0,USD,BusinessSegments=AssetServicingSegment;,,632500000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20241231,0,USD,,,20654500000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20241231,0,USD,FinancialInstrument=CoveredBonds;,,1714700000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,22381200000.0,
0000073124-26-000016,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2025,20231231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,-374600000.0,
0000073124-26-000016,IncomeTaxExpenseBenefit,us-gaap/2025,20251231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,317200000.0,
0000073124-26-000016,IncreaseDecreaseInDeposits,us-gaap/2025,20241231,4,USD,,,6330800000.0,
0000073124-26-000016,IncreaseDecreaseInDeposits,us-gaap/2025,20251231,4,USD,,,16809100000.0,
0000073124-26-000016,IncreaseDecreaseInDerivativeAssets,us-gaap/2025,20231231,4,USD,,,72600000.0,
0000073124-26-000016,IncreaseDecreaseInDerivativeAssets,us-gaap/2025,20241231,4,USD,,,3287700000.0,
0000073124-26-000016,IncreaseDecreaseInOtherOperatingCapitalNet,us-gaap/2025,20251231,4,USD,,,-326500000.0,
0000073124-26-000016,InterestBearingDepositsInBanks,us-gaap/2025,20251231,0,USD,,,1729400000.0,
0000073124-26-000016,InterestBearingDepositsInBanks,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,InterestExpenseOperating,us-gaap/2025,20231231,4,USD,,,5343000000.0,
0000073124-26-000016,InterestIncomeExpenseAfterProvisionForLoanLoss,us-gaap/2025,20231231,4,USD,,,1957500000.0,
0000073124-26-000016,LiabilitiesAndStockholdersEquity,us-gaap/2025,20251231,0,USD,ConsolidatedEntities=ParentCompany;,,18910000000.0,
0000073124-26-000016,MarketableSecurities,us-gaap/2025,20241231,0,USD,,,51298200000.0,
0000073124-26-000016,NetCashProvidedByUsedInInvestingActivities,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,250000000.0,
0000073124-26-000016,NetCashProvidedByUsedInOperatingActivities,us-gaap/2025,20231231,4,USD,,,2625600000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,2031100000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20241231,4,USD,Geographical=NonUs;,,307900000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20251231,4,USD,Geographical=NonUs;,,439500000.0,
0000073124-26-000016,NoninterestExpense,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,350300000.0,
0000073124-26-000016,NoninterestIncome,us-gaap/2025,20251231,4,USD,,,5675400000.0,
0000073124-26-000016,NoninterestIncomeOtherOperatingIncome,us-gaap/2025,20241231,4,USD,ProductOrService=LoanServicing;,,55000000.0,
0000073124-26-000016,NoninterestIncomeOtherOperatingIncome,us-gaap/2025,20251231,4,USD,ProductOrService=LoanServicing;,,53700000.0,
0000073124-26-000016,OccupancyNet,us-gaap/2025,20251231,4,USD,,,217300000.0,
0000073124-26-000016,OtherAssets,us-gaap/2025,20251231,0,USD,ConsolidatedEntities=ParentCompany;,,1171700000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent,us-gaap/2025,20241231,4,USD,,,-200000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20231231,4,USD,EquityComponents=AccumulatedDefinedBenefitPlansAdjustment;,,-51000000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20231231,4,USD,EquityComponents=AccumulatedGainLossNetCashFlowHedgeParent;,,-400000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20241231,4,USD,EquityComponents=LongtermIntraentityForeignCurrencyTransactionGainsLosses;,,-700000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20251231,4,USD,EquityComponents=NetInvestmentHedgeGainLoss;,,-247600000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,us-gaap/2025,20251231,4,USD,,,-10600000.0,
0000073124-26-000016,OtherLiabilities,us-gaap/2025,20241231,0,USD,,,4243800000.0,
0000073124-26-000016,OtherLiabilities,us-gaap/2025,20241231,0,USD,ConsolidatedEntities=ParentCompany;,,504100000.0,
0000073124-26-000016,PaymentsForProceedsFromOtherInvestingActivities,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;FairValueByAssetClass=SeedCapitalInvestmentsCertainNorthernFunds;,,111700000.0,
0000073124-26-000016,PaymentsForSoftware,us-gaap/2025,20251231,4,USD,,,700200000.0,
0000073124-26-000016,PaymentsOfDividendsPreferredStockAndPreferenceStock,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,41800000.0,
0000073124-26-000016,PaymentsToAcquireAvailableForSaleSecuritiesDebt,us-gaap/2025,20251231,4,USD,,,9428800000.0,
0000073124-26-000016,PreferredStockDividendsIncomeStatementImpact,us-gaap/2025,20231231,4,USD,,,41800000.0,
0000073124-26-000016,PreferredStockDividendsIncomeStatementImpact,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,41800000.0,
0000073124-26-000016,PreferredStockSharesAuthorized,us-gaap/2025,20241231,0,shares,,,10000000.0,
0000073124-26-000016,PreferredStockValue,us-gaap/2025,20241231,0,USD,ConsolidatedEntities=ParentCompany;,,884900000.0,
0000073124-26-000016,PreferredStockValue,us-gaap/2025,20251231,0,USD,ClassOfStock=SeriesDPreferredStock;,,493500000.0,
0000073124-26-000016,ProceedsFromPaymentsForOtherFinancingActivities,us-gaap/2025,20231231,4,USD,,,-2700000.0,
0000073124-26-000016,ProceedsFromSaleOfEquitySecuritiesFvNi,us-gaap/2025,20231231,4,USD,,,0.0,
0000073124-26-000016,ProceedsFromStockOptionsExercised,us-gaap/2025,20251231,4,USD,,,6400000.0,
0000073124-26-000016,ProfessionalFees,us-gaap/2025,20241231,4,USD,,,998000000.0,
0000073124-26-000016,ProfessionalFees,us-gaap/2025,20241231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,188200000.0,
0000073124-26-000016,PropertyPlantAndEquipmentNet,us-gaap/2025,20251231,0,USD,PropertyPlantAndEquipmentByType=LeaseholdImprovements;,,188900000.0,
0000073124-26-000016,RepaymentsOfSubordinatedDebt,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,0.0,
0000073124-26-000016,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2025,20231231,4,USD,,,4361800000.0,
0000073124-26-000016,SecuritiesSoldUnderAgreementsToRepurchase,us-gaap/2025,20241231,0,USD,,,462000000.0,
0000073124-26-000016,SecuritiesSoldUnderAgreementsToRepurchase,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,292200000.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20241231,0,USD,FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;,,2769700000.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,3405500000.0,
0000073124-26-000016,SeniorNotes,us-gaap/2025,20251231,0,USD,LongtermDebtType=FixedRateCorporateSeniorNotesMay2029;,,483100000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20231231,0,USD,EquityComponents=AccumulatedGainLossNetCashFlowHedgeParent;,,800000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20241231,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-814000000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20241231,0,USD,EquityComponents=AccumulatedTranslationAdjustment;,,233100000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20241231,0,USD,EquityComponents=CommonStock;,,408600000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20241231,0,USD,EquityComponents=PreferredStock;,,884900000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20251231,0,USD,EquityComponents=AccumulatedDefinedBenefitPlansAdjustment;,,-439000000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20251231,0,USD,EquityComponents=AccumulatedNetUnrealizedInvestmentGainLoss;,,-401300000.0,
0000073124-26-000016,StockholdersEquity,us-gaap/2025,20251231,0,USD,EquityComponents=AccumulatedTranslationAdjustment;,,248900000.0,
0000073124-26-000016,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2025,20251231,4,USD,EquityComponents=AdditionalPaidInCapital;,,13700000.0,
0000073124-26-000016,TransferToOtherRealEstate,us-gaap/2025,20231231,4,USD,,,200000.0,
0000073124-26-000016,TransferToOtherRealEstate,us-gaap/2025,20251231,4,USD,,,0.0,
0000073124-26-000016,TreasuryStockValue,us-gaap/2025,20241231,0,USD,ConsolidatedEntities=ParentCompany;,,4331100000.0,
0000073124-26-000016,TreasuryStockValue,us-gaap/2025,20251231,0,USD,,,5493400000.0,
0000073124-26-000016,TreasuryStockValueAcquiredCostMethod,us-gaap/2025,20251231,4,USD,EquityComponents=TreasuryStockCommon;,,1273500000.0,
0000073124-26-000016,WeightedAverageNumberOfDilutedSharesOutstanding,us-gaap/2025,20231231,4,shares,,,207563746.0,
0000073124-26-000016,AccumulatedOtherComprehensiveIncomeLossNetOfTax,us-gaap/2025,20251231,0,USD,,,-590500000.0,
0000073124-26-000016,Assets,us-gaap/2025,20231231,0,USD,Geographical=NonUs;,,51699400000.0,
0000073124-26-000016,Assets,us-gaap/2025,20241231,0,USD,,,155508400000.0,
0000073124-26-000016,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,-62500000.0,
0000073124-26-000016,ChangeInFederalFundsPurchased,0000073124-26-000016,20231231,4,USD,,,-1148600000.0,
0000073124-26-000016,CommonStockDividendsPerShareDeclared,us-gaap/2025,20251231,4,USD,,,3.1,
0000073124-26-000016,CommonStockValue,us-gaap/2025,20241231,0,USD,,,408600000.0,
0000073124-26-000016,CreditLossExpenseReversalAndAvailableForSaleAllowanceForCreditLoss,0000073124-26-000016,20241231,4,USD,,,-3000000.0,
0000073124-26-000016,CreditLossExpenseReversalAndAvailableForSaleAllowanceForCreditLoss,0000073124-26-000016,20251231,4,USD,,,-7500000.0,
0000073124-26-000016,CreditLossExpenseReversalAndAvailableForSaleAllowanceForCreditLoss,0000073124-26-000016,20251231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,3200000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancialInstrument=CorporateDebtSecurities;,,166600000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancialInstrument=USTreasuryAndGovernment;,,7388900000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=USStatesAndPoliticalSubdivisions;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=OtherAssetBackedSecurities;,,2182700000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CommercialMortgageBackedSecurities;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=OtherAssetBackedSecurities;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20241231,0,USD,FinancialInstrument=CoveredBonds;,,230900000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,,,34036500000.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CommercialMortgageBackedSecurities;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CorporateDebtSecurities;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,us-gaap/2025,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=CoveredBonds;,,0.0,
0000073124-26-000016,DebtSecuritiesAvailableForSaleRealizedGainLoss,us-gaap/2025,20231231,4,USD,,,-169500000.0,
0000073124-26-000016,DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,,,22296700000.0,
0000073124-26-000016,DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancialInstrument=USGovernmentAgenciesDebtSecurities;,,8635000000.0,
0000073124-26-000016,DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancialInstrument=CorporateDebtSecurities;,,389000000.0,
0000073124-26-000016,DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancialInstrument=USGovernmentAgenciesDebtSecurities;,,8424500000.0,
0000073124-26-000016,DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancialInstrument=USStatesAndPoliticalSubdivisions;,,2457800000.0,
0000073124-26-000016,DefinedBenefitPlanBenefitObligationIncreaseDecreaseForAmortizationPeriodAdjustment,0000073124-26-000016,20231231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,66200000.0,
0000073124-26-000016,DefinedBenefitPlanBenefitObligationIncreaseDecreaseForAmortizationPeriodAdjustment,0000073124-26-000016,20241231,4,USD,,,417800000.0,
0000073124-26-000016,DefinedBenefitPlanBenefitObligationIncreaseDecreaseForAmortizationPeriodAdjustment,0000073124-26-000016,20251231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,66900000.0,
0000073124-26-000016,DepreciationAmortizationAndAccretionNet,us-gaap/2025,20231231,4,USD,,,634600000.0,
0000073124-26-000016,DepreciationAmortizationAndAccretionNet,us-gaap/2025,20251231,4,USD,,,779100000.0,
0000073124-26-000016,DividendsPreferredStock,us-gaap/2025,20251231,4,USD,EquityComponents=RetainedEarnings;,,41800000.0,
0000073124-26-000016,EarningsPerShareBasic,us-gaap/2025,20251231,4,USD,,,8.78,
0000073124-26-000016,EarningsPerShareDiluted,us-gaap/2025,20241231,4,USD,,,9.77,
0000073124-26-000016,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2025,20241231,4,USD,,,-504300000.0,
0000073124-26-000016,FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,us-gaap/2025,20241231,0,USD,,,451000000.0,
0000073124-26-000016,FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,us-gaap/2025,20251231,0,USD,FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;,,2654100000.0,
0000073124-26-000016,FederalReserveAndForeignCentralBankDeposits,0000073124-26-000016,20251231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,FederalReserveAndForeignCentralBankDeposits,0000073124-26-000016,20251231,0,USD,FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,53524900000.0,
0000073124-26-000016,FinancingReceivableDeferredIncome,us-gaap/2025,20251231,0,USD,,,5300000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialAndInstitutionalLoans;InternalCreditAssessment=FourToFiveInternalGrade;,,3906800000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ForeignConsumerLoans;InternalCreditAssessment=OneToThreeInternalGrade;,,379900000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20241231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=ResidentialRealEstate;Geographical=FL;,,1636500000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=CommercialAndInstitutionalLoans;InternalCreditAssessment=SixToNineInternalGrade;,,284700000.0,
0000073124-26-000016,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,us-gaap/2025,20251231,0,USD,FinancingReceivablePortfolioSegment=ConsumerPortfolioSegment;FinancingReceivableRecordedInvestmentByClassOfFinancingReceivable=PrivateClient;InternalCreditAssessment=OneToThreeInternalGrade;,,6174000000.0,
0000073124-26-000016,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2025,20231231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,0.0,
0000073124-26-000016,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2025,20241231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,247200000.0,
0000073124-26-000016,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2025,20241231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,0.0,
0000073124-26-000016,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2025,20251231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,-27200000.0,
0000073124-26-000016,Goodwill,us-gaap/2025,20241231,0,USD,BusinessSegments=WealthManagementSegment;,,80300000.0,
0000073124-26-000016,HeldToMaturitySecuritiesFairValue,us-gaap/2025,20241231,0,USD,FinancialInstrument=USGovernmentAgenciesDebtSecurities;,,7554600000.0,
0000073124-26-000016,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2025,20231231,4,USD,Geographical=US;,,991000000.0,
0000073124-26-000016,IncomeTaxExpenseBenefit,us-gaap/2025,20231231,4,USD,,,357500000.0,
0000073124-26-000016,IncomeTaxExpenseBenefit,us-gaap/2025,20241231,4,USD,BusinessSegments=WealthManagementSegment;ConsolidationItems=OperatingSegments;,,304900000.0,
0000073124-26-000016,IncomeTaxExpenseBenefit,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,4100000.0,
0000073124-26-000016,IncomeTaxExpenseBenefit,us-gaap/2025,20251231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,244500000.0,
0000073124-26-000016,IncreaseDecreaseInAccruedIncomeTaxesPayable,us-gaap/2025,20231231,4,USD,,,-44400000.0,
0000073124-26-000016,IncreaseDecreaseInAccruedIncomeTaxesPayable,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,-92900000.0,
0000073124-26-000016,InterestAndDividendIncomeOperating,us-gaap/2025,20231231,4,USD,,,7325000000.0,
0000073124-26-000016,InterestIncomeExpenseNet,us-gaap/2025,20251231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,1398300000.0,
0000073124-26-000016,LiabilitiesAndStockholdersEquity,us-gaap/2025,20241231,0,USD,ConsolidatedEntities=ParentCompany;,,18143500000.0,
0000073124-26-000016,NetCashProvidedByUsedInFinancingActivities,us-gaap/2025,20231231,4,USD,,,-7182600000.0,
0000073124-26-000016,NetCashProvidedByUsedInFinancingActivities,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,-1008500000.0,
0000073124-26-000016,NetCashProvidedByUsedInOperatingActivities,us-gaap/2025,20241231,4,USD,,,-486000000.0,
0000073124-26-000016,NetCashProvidedByUsedInOperatingActivities,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,3160000000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20231231,4,USD,Geographical=NonUs;,,374600000.0,
0000073124-26-000016,NetIncomeLoss,us-gaap/2025,20241231,4,USD,BusinessSegments=AssetServicingSegment;ConsolidationItems=OperatingSegments;,,685000000.0,
0000073124-26-000016,NoninterestExpense,us-gaap/2025,20241231,4,USD,,,5633900000.0,
0000073124-26-000016,NoninterestExpense,us-gaap/2025,20251231,4,USD,ConsolidatedEntities=ParentCompany;,,305900000.0,
0000073124-26-000016,NoninterestExpense,us-gaap/2025,20251231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,27300000.0,
0000073124-26-000016,NoninterestIncome,us-gaap/2025,20231231,4,USD,ConsolidationItems=CorporateAndReconcilingItems;,,-188400000.0,
0000073124-26-000016,NoninterestIncomeOtherOperatingIncome,us-gaap/2025,20231231,4,USD,ProductOrService=BankServicing;,,53000000.0,
0000073124-26-000016,NoninterestIncomeOtherOperatingIncome,us-gaap/2025,20241231,4,USD,ProductOrService=FinancialServiceOther;,,968300000.0,
0000073124-26-000016,OccupancyNet,us-gaap/2025,20241231,4,USD,,,216800000.0,
0000073124-26-000016,OtherAssets,us-gaap/2025,20241231,0,USD,,,13961600000.0,
0000073124-26-000016,OtherBorrowings,us-gaap/2025,20241231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementBasis=EstimateOfFairValueFairValueDisclosure;,,0.0,
0000073124-26-000016,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent,us-gaap/2025,20231231,4,USD,,,-400000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent,us-gaap/2025,20251231,4,USD,,,300000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,us-gaap/2025,20231231,4,USD,,,39000000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20231231,4,USD,EquityComponents=AccumulatedTranslationAdjustment;,,39000000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20241231,4,USD,EquityComponents=AccumulatedForeignCurrencyAdjustmentAttributabletoParentOther;,,-143600000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20241231,4,USD,EquityComponents=AccumulatedTranslationAdjustment;,,29500000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,us-gaap/2025,20251231,4,USD,EquityComponents=AccumulatedForeignCurrencyAdjustmentAttributabletoParentOther;,,262400000.0,
0000073124-26-000016,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,us-gaap/2025,20231231,4,USD,,,51000000.0,
0000073124-26-000016,OtherNoninterestExpense,us-gaap/2025,20231231,4,USD,,,472900000.0,
0000073124-26-000016,OtherNoninterestExpense,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,32300000.0,
0000073124-26-000016,OtherNoninterestExpense,us-gaap/2025,20241231,4,USD,ConsolidatedEntities=ParentCompany;,,47500000.0,
0000073124-26-000016,PaymentsForProceedsFromLoansReceivable,us-gaap/2025,20231231,4,USD,,,4702100000.0,
0000073124-26-000016,PaymentsForRepurchaseOfCommonStock,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,347500000.0,
0000073124-26-000016,PaymentsOfDividendsCommonStock,us-gaap/2025,20231231,4,USD,ConsolidatedEntities=ParentCompany;,,621500000.0,
0000073124-26-000016,PaymentsOfDividendsPreferredStockAndPreferenceStock,us-gaap/2025,20231231,4,USD,,,41800000.0,
